1	260	98.84
1	1927	98.74
1	804	71.06
1	3	76.77
1	1009	68.32
1	2406	84.00
1	1587	77.91
1	3671	91.69
1	2617	75.38
1	3053	101.78
1	2571	97.61
1	1222	97.99
1	2137	83.15
1	1377	74.01
1	2395	84.65
1	2761	92.47
1	2641	76.26
1	2872	90.03
1	1258	96.42
1	2700	90.14
2	333	67.08
2	122882	73.43
2	71535	75.86
2	46970	58.68
2	58559	76.77
2	80489	73.08
3	5764	69.90
3	647	30.43
3	6835	69.90
3	5919	60.00
3	2851	31.18
3	2288	49.24
3	5048	27.50
3	4518	25.00
4	106	69.90
4	1291	73.99
4	3408	58.95
4	265	60.25
4	52	62.97
4	4347	75.43
4	2467	69.94
4	908	75.27
4	345	60.54
4	1304	75.95
4	1923	63.21
4	2959	77.52
4	368	63.18
4	1219	75.83
4	4765	64.78
4	1199	78.08
4	4166	37.14
4	1732	72.96
4	21	62.13
4	2858	76.15
5	515	67.38
5	1	75.47
5	364	75.69
5	608	79.82
5	290	76.45
5	261	70.66
5	34	70.13
5	318	86.09
5	21	63.60
6	349	73.61
6	318	92.96
6	775	69.90
6	141	73.39
6	348	78.23
6	104	73.93
6	327	62.00
6	410	66.32
6	165	75.40
6	87	66.75
6	366	59.59
6	17	84.12
6	1084	81.44
6	222	80.96
6	16	83.29
6	416	50.27
6	277	65.52
6	460	64.85
6	867	27.94
6	316	71.20
7	8528	71.64
7	3623	53.16
7	8636	73.32
7	8360	71.10
7	1517	68.74
7	466	52.54
7	8373	49.70
7	1220	75.27
7	7155	35.59
7	8808	58.57
7	6863	65.89
7	31878	72.82
7	1610	73.24
7	1219	80.64
7	4700	57.61
7	45668	58.47
7	8970	73.74
7	27741	76.90
7	6333	70.74
7	8865	49.66
8	356	85.17
8	47	81.15
8	231	60.44
8	318	91.26
8	454	74.07
8	292	68.84
8	32	81.75
8	141	69.74
8	380	68.90
8	252	64.82
9	5451	57.58
9	923	89.21
9	5890	69.90
9	2901	74.55
9	922	89.41
9	6044	69.90
9	1987	69.90
9	5378	70.91
9	3735	85.07
9	5447	58.89
10	597	61.05
10	33679	57.93
10	8533	63.36
10	8969	56.05
10	72720	67.14
10	88810	74.64
10	136020	57.70
10	6377	69.57
10	5943	48.17
10	109374	67.95
10	113394	69.90
10	61250	42.70
10	82167	53.93
10	140110	59.45
10	5377	65.92
10	77841	69.90
10	6942	68.90
10	1028	70.66
10	72330	69.90
10	66203	43.66
11	733	74.58
11	1584	76.75
11	1210	92.23
11	170	70.31
11	1438	60.36
11	648	76.86
11	1918	64.62
11	493	78.00
11	10	74.45
11	457	84.41
11	1693	69.92
11	150	82.30
11	1923	82.48
12	2717	73.25
12	2100	82.29
12	838	88.41
12	2072	83.64
12	1876	74.67
12	2581	79.55
12	6942	97.99
13	3717	67.95
13	3624	71.41
13	3798	71.26
13	2174	84.64
13	47	93.31
13	3893	72.29
13	305	51.58
14	344	55.04
14	477	65.61
