1	260	83.58
1	1927	88.00
1	804	64.00
1	3	66.06
1	1009	60.00
1	2406	69.51
1	1587	59.58
1	3671	78.41
1	2617	60.94
1	3053	80.00
1	2571	82.77
1	1222	83.47
1	2137	68.33
1	1377	59.55
1	2395	71.75
1	2761	80.65
1	2641	59.70
1	2872	76.00
1	1258	81.73
1	2700	74.91
2	333	76.32
2	122882	75.71
2	71535	78.37
2	46970	64.17
2	58559	83.81
2	80489	79.29
3	5764	45.83
3	647	70.91
3	6835	45.83
3	5919	80.00
3	2851	53.33
3	2288	78.44
3	5048	66.67
3	4518	75.00
4	106	69.87
4	1291	80.48
4	3408	70.00
4	265	75.83
4	52	71.00
4	4347	75.00
4	2467	77.14
4	908	82.98
4	345	69.58
4	1304	78.75
4	1923	71.89
4	2959	86.17
4	368	70.22
4	1219	80.38
4	4765	80.00
4	1199	84.36
4	4166	40.00
4	1732	79.23
4	21	67.70
4	2858	81.07
5	515	72.50
5	1	78.84
5	364	79.48
5	608	81.85
5	290	79.09
5	261	76.55
5	34	73.03
5	318	89.01
5	21	67.70
6	349	71.20
6	318	89.01
6	775	69.36
6	141	69.47
6	348	72.50
6	104	69.28
6	327	57.78
6	410	61.31
6	165	72.95
6	87	56.00
6	366	54.00
6	17	75.68
6	1084	80.74
6	222	75.38
6	16	77.59
6	416	46.67
6	277	61.54
6	460	50.00
6	867	10.00
6	316	67.61
7	8528	74.64
7	3623	56.55
7	8636	74.73
7	8360	73.88
7	1517	71.10
7	466	55.35
7	8373	45.00
7	1220	77.17
7	7155	51.43
7	8808	57.50
7	6863	66.67
7	31878	73.75
7	1610	75.47
7	1219	80.38
7	4700	61.00
7	45668	64.29
7	8970	73.00
7	27741	77.50
7	6333	75.54
7	8865	50.77
8	356	82.94
8	47	80.51
8	231	61.79
8	318	89.01
8	454	73.04
8	292	68.12
8	32	80.08
8	141	69.47
8	380	70.00
8	252	67.74
9	5451	56.67
9	923	80.62
9	5890	70.71
9	2901	61.25
9	922	83.89
9	6044	70.71
9	1987	70.71
9	5378	61.36
9	3735	78.00
9	5447	60.00
10	597	71.26
10	33679	67.27
10	8533	72.00
10	8969	60.67
10	72720	80.00
10	88810	76.00
10	136020	60.00
10	6377	78.02
10	5943	48.46
10	109374	76.34
10	113394	67.19
10	61250	47.50
10	82167	55.00
10	140110	64.29
10	5377	76.45
10	77841	67.19
10	6942	75.71
10	1028	78.95
10	72330	67.19
10	66203	52.00
11	733	72.71
11	1584	71.23
11	1210	83.36
11	170	65.00
11	1438	53.89
11	648	70.67
11	1918	57.83
11	493	72.50
11	10	70.11
11	457	78.75
11	1693	66.43
11	150	77.24
11	1923	71.89
12	2717	56.22
12	2100	61.39
12	838	76.00
12	2072	61.67
12	1876	55.71
12	2581	60.00
12	6942	75.71
13	3717	62.93
13	3624	64.19
13	3798	61.90
13	2174	68.79
13	47	80.51
13	3893	65.62
13	305	52.00
14	344	61.46
14	477	67.14
14	110	80.18
14	540	46.00
14	597	71.26
14	153	57.86
14	592	68.76
14	4	45.00
14	539	69.42
14	105	64.38
15	91529	80.20
15	7438	78.49
15	111759	80.61
15	2329	83.74
15	1	78.84
15	1909	70.00
15	1240	77.24
15	115713	81.30
15	1200	78.66
15	293	79.01
15	2571	82.77
15	3949	77.68
15	120466	71.43
15	1198	85.85
15	2028	82.56
15	2011	70.33
15	158	53.78
15	160980	60.00
15	4306	77.93
15	4022	74.93
16	1230	77.71
16	78499	78.48
16	913	82.78
16	1136	81.05
16	1299	85.29
16	1617	83.28
16	1203	82.34
16	3429	85.00
16	2858	81.07
16	608	81.85
16	3683	78.57
16	4002	77.65
16	1199	84.36
16	912	85.37
16	2707	64.55
16	5782	75.38
16	1260	71.67
16	319	78.18
16	27773	80.71
16	2109	67.37
17	260	83.58
17	64839	76.09
17	296	82.88
17	5952	79.77
17	527	84.29
17	1193	83.78
17	3681	84.62
17	1240	77.24
17	2717	56.22
17	2858	81.07
17	1093	65.83
17	81932	74.12
17	5618	82.00
17	50	84.34
17	5971	79.67
17	2959	86.17
17	1201	83.40
17	541	82.66
17	82459	73.33
17	1	78.84
18	8117	74.94
18	65596	74.94
18	88094	74.94
18	145283	74.94
18	157110	74.94
18	166015	74.94
18	171023	74.94
18	103253	66.67
18	60684	78.44
18	44199	73.12
18	2	68.03
18	86628	80.00
18	59784	68.92
18	2918	77.95
18	109374	76.34
18	4226	82.50
18	53129	84.00
18	139385	73.48
18	47	80.51
18	1291	80.48
19	3692	51.83
19	3662	60.00
19	54	80.00
19	2733	40.00
19	1702	57.27
19	1240	77.24
19	1270	80.34
19	3712	60.00
19	1881	60.00
19	216	71.03
19	3	66.06
19	1834	82.50
19	2184	73.33
19	3017	70.00
19	2044	40.00
19	2354	50.00
19	2005	72.82
19	3146	50.83
19	3387	66.67
19	2694	65.48
20	1566	68.64
20	5419	59.23
20	4014	68.93
20	2140	70.80
20	586	59.37
20	661	66.94
20	3189	68.75
20	5014	80.00
20	1333	73.44
20	4161	66.25
20	3784	58.33
20	1030	56.00
20	5313	44.38
20	2804	78.50
20	2054	53.93
20	34	73.03
20	1097	75.82
20	6358	71.92
20	4519	65.00
20	1722	59.21
21	107013	65.03
21	117922	65.03
21	140301	65.03
21	57640	80.00
21	2985	68.72
21	2990	63.53
21	2717	56.22
21	5418	75.93
21	31433	58.89
21	112175	74.55
21	7153	82.77
21	30793	61.56
21	4446	70.00
21	52973	73.06
21	45186	72.78
21	2023	67.88
21	79185	73.33
21	1721	67.16
21	102125	70.38
21	5459	59.09
22	8961	76.41
22	2723	65.91
22	60950	65.00
22	64575	57.50
22	1193	83.78
22	70286	78.44
22	4993	83.38
22	2160	86.84
22	39183	71.79
22	7147	78.41
22	3996	75.97
22	3481	73.15
22	55765	80.00
22	48780	79.45
22	7361	83.41
22	51540	72.92
22	6711	81.25
22	2968	75.20
22	3949	77.68
22	48394	75.77
23	6234	72.50
23	3996	75.97
23	293	79.01
23	1206	82.65
23	1136	81.05
23	1960	73.16
23	7587	80.00
23	3424	81.82
23	3181	80.00
23	2467	77.14
23	1248	84.44
23	1617	83.28
23	6807	78.33
23	1952	80.91
23	6440	76.67
23	1258	81.73
23	1243	80.00
23	1080	80.81
23	8228	70.00
23	1711	60.59
24	1784	70.81
24	2617	60.94
24	111759	80.61
24	134853	80.00
24	58998	75.29
24	1265	78.49
24	1198	85.85
24	3147	82.66
24	1197	85.15
24	1220	77.17
24	2424	61.84
24	5418	75.93
24	72011	72.38
24	54286	74.53
24	27773	80.71
24	64957	70.00
24	356	82.94
24	44191	78.43
24	1682	75.60
24	68358	78.89
25	58559	83.81
25	60069	81.27
25	74458	80.83
25	79132	81.43
25	527	84.29
25	260	83.58
26	10	69.90
26	34	69.90
26	47	69.90
26	150	69.90
26	153	69.90
26	165	69.90
26	185	69.90
26	208	69.90
26	225	69.90
26	288	69.90
26	296	69.90
26	300	69.90
26	344	69.90
26	349	69.90
26	356	69.90
26	380	69.90
26	434	69.90
26	454	69.90
26	457	69.90
26	592	69.90
26	593	69.90
27	1196	84.36
27	2478	62.86
27	2640	71.96
27	3508	85.00
27	3555	68.80
27	1201	83.40
27	3519	57.50
27	969	79.64
27	2080	69.23
27	673	55.88
27	2886	20.00
27	2529	77.88
27	1387	81.10
27	1101	65.00
27	1947	70.00
27	1250	84.19
27	1276	85.53
27	3114	76.62
27	1083	66.67
27	3809	67.50
28	27450	60.23
28	60943	60.23
28	61011	60.23
28	63033	60.23
28	5617	78.57
28	59369	71.61
28	60046	60.23
28	507	65.71
28	3300	70.38
28	55094	60.00
28	59018	60.23
28	26695	60.23
28	2951	79.23
28	3006	76.50
28	2231	75.65
28	5418	75.93
28	26812	50.00
28	2058	65.45
28	353	73.48
28	61167	60.23
29	98961	81.82
29	7379	63.33
29	1250	84.19
29	1201	83.40
29	111362	75.79
29	48516	85.81
29	1100	50.00
29	26554	81.96
29	3441	72.86
29	4327	70.00
29	2872	76.00
29	2301	72.00
29	1617	83.28
29	3681	84.62
29	55820	78.75
29	4223	67.94
29	99114	77.20
30	5952	79.77
30	108932	76.67
30	1200	78.66
30	91529	80.20
30	116823	75.56
30	112852	82.25
30	1198	85.85
31	1198	85.85
31	1200	78.66
31	648	70.67
31	1363	63.33
31	1073	79.57
31	1036	78.30
31	1197	85.15
31	377	69.04
31	1246	78.81
31	1270	80.34
32	236	69.03
32	314	73.00
32	1356	78.21
32	357	70.13
32	224	73.60
32	627	67.50
32	1079	78.87
32	1084	80.74
32	318	89.01
32	761	54.17
32	1197	85.15
32	849	58.44
32	912	85.37
32	880	56.32
32	1198	85.85
32	58	82.50
32	203	65.00
32	608	81.85
32	497	76.79
32	410	61.31
33	110	80.18
33	17	75.68
33	2396	73.58
33	2272	50.00
33	448	68.00
33	428	72.00
33	265	75.83
33	1280	87.14
33	1177	86.67
33	1617	83.28
33	50	84.34
33	261	76.55
33	11	73.72
33	452	50.00
33	345	69.58
33	608	81.85
33	150	77.24
33	1188	71.18
33	800	85.83
33	2690	80.00
34	780	69.25
34	2273	65.29
34	3717	62.93
34	26606	68.15
34	45499	66.22
34	3996	75.97
34	4310	58.85
34	3624	64.19
34	31685	64.00
34	1721	67.16
34	5146	66.67
34	7090	79.67
34	70	70.64
34	2006	58.10
34	3000	77.27
34	4306	77.93
34	27728	10.00
34	3997	36.25
35	11	73.72
35	185	61.08
35	595	73.70
35	21	67.70
35	300	72.36
36	5171	58.24
36	3066	80.00
36	552	64.10
36	4025	60.95
36	1262	78.62
36	2735	53.08
36	2359	73.89
36	1372	71.03
36	1278	80.00
36	2194	77.33
36	3347	83.33
36	1704	81.93
37	344	61.46
37	356	82.94
37	661	66.94
37	329	66.34
37	457	78.75
38	434	59.05
38	39	67.37
38	223	77.12
38	161	72.70
38	246	85.79
38	168	59.49
38	273	59.47
38	480	74.53
38	356	82.94
38	457	78.75
38	364	79.48
38	50	84.34
38	500	65.96
38	300	72.36
38	551	71.87
38	21	67.70
39	2571	82.77
39	2391	72.67
39	1921	76.00
39	1862	35.71
39	1219	80.38
39	1907	71.25
39	2081	71.06
39	2459	62.50
39	924	78.57
39	2529	77.88
39	1729	70.59
39	47	80.51
39	260	83.58
39	2080	69.23
39	592	68.76
39	296	82.88
39	3213	78.75
39	610	69.20
39	589	79.87
39	596	69.11
40	440	71.55
40	454	73.04
40	588	75.51
40	339	69.66
40	158	53.78
40	432	50.65
40	431	74.55
40	186	54.86
40	616	68.62
40	514	68.46
