1	260	87.27
1	1927	87.22
1	804	87.22
1	3	87.23
1	1009	87.22
1	2406	87.22
1	1587	87.22
1	3671	87.22
1	2617	87.23
1	3053	87.22
1	2571	87.29
1	1222	87.23
1	2137	87.22
1	1377	87.22
1	2395	87.22
1	2761	87.22
1	2641	87.22
1	2872	87.22
1	1258	87.23
1	2700	87.23
2	333	76.13
2	122882	76.12
2	71535	76.13
2	46970	76.11
2	58559	76.16
2	80489	76.11
3	5764	69.90
3	647	45.83
3	6835	69.90
3	5919	45.83
3	2851	45.83
3	2288	45.83
3	5048	45.83
3	4518	45.83
4	106	69.90
4	1291	69.89
4	3408	69.88
4	265	69.88
4	52	69.88
4	4347	69.87
4	2467	69.87
4	908	69.88
4	345	69.87
4	1304	69.88
4	1923	69.88
4	2959	69.90
4	368	69.88
4	1219	69.88
4	4765	69.87
4	1199	69.87
4	4166	69.87
4	1732	69.88
4	21	69.89
4	2858	69.90
5	515	70.74
5	1	70.87
5	364	70.86
5	608	70.84
5	290	70.73
5	261	70.77
5	34	70.92
5	318	71.32
5	21	70.81
6	349	69.45
6	318	69.56
6	775	69.90
6	141	69.39
6	348	69.37
6	104	69.39
6	327	69.37
6	410	69.42
6	165	69.45
6	87	69.36
6	366	69.36
6	17	69.40
6	1084	69.36
6	222	69.37
6	16	69.38
6	416	69.36
6	277	69.38
6	460	69.36
6	867	69.36
6	316	69.46
7	8528	64.57
7	3623	64.59
7	8636	64.58
7	8360	64.58
7	1517	64.58
7	466	64.58
7	8373	64.57
7	1220	64.58
7	7155	64.57
7	8808	64.57
7	6863	64.58
7	31878	64.57
7	1610	64.58
7	1219	64.58
7	4700	64.57
7	45668	64.57
7	8970	64.57
7	27741	64.57
7	6333	64.59
7	8865	64.57
8	356	71.65
8	47	71.28
8	231	71.27
8	318	71.64
8	454	71.24
8	292	71.20
8	32	71.24
8	141	71.11
8	380	71.36
8	252	71.06
9	5451	70.71
9	923	70.72
9	5890	69.90
9	2901	70.72
9	922	70.72
9	6044	69.90
9	1987	69.90
9	5378	70.72
9	3735	70.71
9	5447	70.71
10	597	67.21
10	33679	67.19
10	8533	67.19
10	8969	67.19
10	72720	67.19
10	88810	67.19
10	136020	67.19
10	6377	67.21
10	5943	67.19
10	109374	67.20
10	113394	69.90
10	61250	67.19
10	82167	67.19
10	140110	67.19
10	5377	67.19
10	77841	69.90
10	6942	67.19
10	1028	67.19
10	72330	69.90
10	66203	67.19
11	733	73.05
11	1584	73.02
11	1210	73.08
11	170	73.00
11	1438	73.01
11	648	73.07
11	1918	73.01
11	493	73.00
11	10	73.09
11	457	73.18
11	1693	73.00
11	150	73.26
11	1923	73.01
12	2717	88.00
12	2100	88.01
12	838	88.00
12	2072	88.00
12	1876	88.00
12	2581	88.00
12	6942	88.00
13	3717	74.74
13	3624	74.75
13	3798	74.74
13	2174	74.75
13	47	74.80
13	3893	74.74
13	305	74.74
14	344	68.99
14	477	68.67
14	110	69.06
14	540	68.69
14	597	68.74
14	153	68.89
14	592	68.95
14	4	68.68
14	539	68.74
14	105	68.69
15	91529	69.81
15	7438	69.80
15	111759	69.79
15	2329	69.82
15	1	69.83
15	1909	69.79
15	1240	69.81
15	115713	69.79
15	1200	69.82
15	293	69.84
15	2571	69.91
15	3949	69.80
15	120466	69.78
15	1198	69.84
15	2028	69.83
15	2011	69.79
15	158	69.79
15	160980	69.78
15	4306	69.81
15	4022	69.79
16	1230	74.20
16	78499	74.20
16	913	74.20
16	1136	74.22
16	1299	74.20
16	1617	74.21
16	1203	74.22
16	3429	74.19
16	2858	74.26
16	608	74.27
16	3683	74.19
16	4002	74.19
