1	260	71.45
1	1927	70.94
1	804	70.84
1	3	72.56
1	1009	71.17
1	2406	72.63
1	1587	72.89
1	3671	72.74
1	2617	71.26
1	3053	71.05
1	2571	71.06
1	1222	71.72
1	2137	71.54
1	1377	72.05
1	2395	72.39
1	2761	70.63
1	2641	72.34
1	2872	70.81
1	1258	70.69
1	2700	70.13
2	333	69.61
2	122882	69.03
2	71535	69.12
2	46970	69.12
2	58559	69.76
2	80489	69.83
3	5764	69.45
3	647	68.29
3	6835	69.45
3	5919	68.55
3	2851	69.11
3	2288	67.55
3	5048	69.47
3	4518	69.67
4	106	70.01
4	1291	71.12
4	3408	69.21
4	265	68.91
4	52	70.71
4	4347	70.37
4	2467	69.91
4	908	69.59
4	345	70.64
4	1304	70.06
4	1923	69.50
4	2959	69.27
4	368	69.55
4	1219	70.45
4	4765	70.59
4	1199	70.50
4	4166	70.50
4	1732	70.81
4	21	69.45
4	2858	69.52
5	515	68.98
5	1	70.11
5	364	69.30
5	608	70.12
5	290	70.62
5	261	70.08
5	34	69.71
5	318	70.48
5	21	69.47
6	349	70.52
6	318	70.44
6	775	70.00
6	141	70.18
6	348	68.75
6	104	70.04
6	327	69.03
6	410	69.21
6	165	68.60
6	87	70.94
6	366	69.49
6	17	70.23
6	1084	70.40
6	222	69.97
6	16	70.12
6	416	69.51
6	277	70.82
6	460	70.62
6	867	70.57
6	316	70.07
7	8528	69.57
7	3623	69.80
7	8636	70.17
7	8360	69.24
7	1517	70.53
7	466	68.76
7	8373	69.33
7	1220	70.68
7	7155	69.98
7	8808	70.30
7	6863	70.15
7	31878	69.86
7	1610	69.16
7	1219	70.32
7	4700	69.62
7	45668	70.30
7	8970	68.96
7	27741	71.31
7	6333	69.01
7	8865	70.05
8	356	69.22
8	47	71.03
8	231	69.49
8	318	70.48
8	454	69.90
8	292	69.58
8	32	69.47
8	141	70.22
8	380	70.55
8	252	68.75
9	5451	69.63
9	923	70.34
9	5890	70.03
9	2901	70.06
9	922	69.90
9	6044	70.03
9	1987	70.03
9	5378	69.07
9	3735	70.49
9	5447	71.39
10	597	70.60
10	33679	69.12
10	8533	69.27
10	8969	69.50
10	72720	70.79
10	88810	69.90
10	136020	70.45
10	6377	69.61
10	5943	69.06
10	109374	70.79
10	113394	69.94
10	61250	69.48
10	82167	70.42
10	140110	70.65
10	5377	68.91
