1	260	99.04
1	1927	100.00
1	804	77.94
1	3	85.37
1	1009	74.62
1	2406	81.85
1	1587	77.47
1	3671	93.07
1	2617	75.71
1	3053	97.95
1	2571	96.36
1	1222	100.00
1	2137	89.97
1	1377	76.65
1	2395	88.18
1	2761	100.00
1	2641	74.66
1	2872	91.64
1	1258	96.52
1	2700	85.94
2	333	74.88
2	122882	74.63
2	71535	76.11
2	46970	62.09
2	58559	80.91
2	80489	76.97
3	5764	69.90
3	647	32.40
3	6835	69.90
3	5919	87.46
3	2851	32.11
3	2288	55.82
3	5048	42.64
3	4518	49.34
4	106	69.90
4	1291	79.20
4	3408	52.82
4	265	63.13
4	52	66.46
4	4347	76.38
4	2467	74.82
4	908	87.16
4	345	69.56
4	1304	84.17
4	1923	62.93
4	2959	75.66
4	368	56.92
4	1219	80.06
4	4765	73.17
4	1199	74.41
4	4166	41.33
4	1732	74.13
4	21	59.83
4	2858	70.33
5	515	66.08
5	1	77.67
5	364	76.83
5	608	79.47
5	290	76.80
5	261	70.89
5	34	66.17
5	318	89.00
5	21	61.03
6	349	74.84
6	318	88.27
6	775	69.90
6	141	74.23
6	348	71.69
6	104	71.22
6	327	62.64
6	410	62.96
6	165	78.08
6	87	67.66
6	366	63.86
6	17	81.40
6	1084	86.62
6	222	80.66
6	16	70.64
6	416	50.76
6	277	70.07
6	460	60.54
6	867	16.11
6	316	68.63
7	8528	69.69
7	3623	54.52
7	8636	66.35
7	8360	73.20
7	1517	60.83
7	466	50.33
7	8373	42.85
7	1220	81.89
7	7155	43.20
7	8808	46.50
7	6863	59.78
7	31878	73.28
7	1610	70.24
7	1219	88.28
7	4700	59.97
7	45668	56.11
7	8970	66.80
7	27741	73.79
7	6333	71.02
7	8865	44.42
8	356	85.09
8	47	84.65
8	231	60.12
8	318	89.90
8	454	74.51
8	292	67.99
8	32	78.25
8	141	68.09
8	380	72.10
8	252	64.83
9	5451	60.39
9	923	88.10
9	5890	69.90
9	2901	66.56
9	922	91.42
9	6044	69.90
9	1987	69.90
9	5378	68.60
9	3735	80.48
9	5447	63.82
10	597	69.78
10	33679	65.79
10	8533	75.60
10	8969	56.56
10	72720	77.08
10	88810	72.25
10	136020	60.28
10	6377	74.99
10	5943	48.39
10	109374	69.32
10	113394	69.90
10	61250	46.29
10	82167	58.12
10	140110	63.96
10	5377	72.51
10	77841	69.90
10	6942	75.67
10	1028	72.10
10	72330	69.90
10	66203	51.46
11	733	74.87
11	1584	78.14
11	1210	89.88
11	170	67.30
11	1438	61.08
11	648	72.35
11	1918	64.01
11	493	78.39
11	10	71.48
11	457	84.23
11	1693	78.00
11	150	85.74
11	1923	81.95
12	2717	76.75
12	2100	78.97
12	838	97.61
12	2072	84.14
12	1876	75.47
12	2581	80.32
12	6942	97.26
13	3717	70.68
13	3624	74.12
13	3798	67.44
13	2174	78.35
13	47	90.07
13	3893	74.50
13	305	61.97
14	344	58.74
14	477	70.28
14	110	76.45
14	540	52.26
14	597	72.21
14	153	59.62
14	592	69.09
14	4	46.92
14	539	71.76
14	105	69.67
15	91529	63.50
15	7438	59.63
15	111759	55.86
15	2329	82.57
15	1	79.95
15	1909	78.46
15	1240	85.06
15	115713	68.29
15	1200	82.62
15	293	73.77
15	2571	80.95
15	3949	70.79
15	120466	60.34
15	1198	85.99
15	2028	90.35
15	2011	73.04
15	158	45.15
15	160980	50.58
15	4306	77.86
15	4022	71.24
16	1230	71.29
16	78499	72.80
16	913	75.09
16	1136	72.85
16	1299	78.10
16	1617	75.89
16	1203	73.24
16	3429	83.09
16	2858	72.21
16	608	74.13
16	3683	74.44
16	4002	67.54
16	1199	79.51
16	912	77.38
16	2707	56.65
16	5782	68.98
16	1260	64.24
16	319	73.95
16	27773	75.64
16	2109	59.54
17	260	90.56
17	64839	76.99
17	296	89.50
17	5952	88.12
17	527	90.11
17	1193	86.68
17	3681	87.15
17	1240	83.90
17	2717	63.67
17	2858	85.41
17	1093	70.27
17	81932	74.38
17	5618	88.38
17	50	89.57
17	5971	85.65
17	2959	89.13
17	1201	87.21
17	541	87.38
17	82459	78.05
17	1	86.15
18	8117	69.90
18	65596	69.90
18	88094	69.90
18	145283	69.90
18	157110	69.90
18	166015	69.90
18	171023	69.90
18	103253	67.93
18	60684	77.26
18	44199	73.74
18	2	63.19
18	86628	80.02
18	59784	70.39
18	2918	79.30
18	109374	75.11
18	4226	85.91
18	53129	89.29
18	139385	72.42
18	47	80.01
18	1291	81.53
19	3692	69.90
19	3662	48.88
19	54	69.02
19	2733	28.47
19	1702	45.44
19	1240	69.87
19	1270	73.44
19	3712	54.26
19	1881	50.80
19	216	55.07
19	3	50.18
19	1834	65.89
19	2184	60.24
19	3017	54.71
19	2044	34.26
19	2354	41.56
19	2005	57.57
19	3146	46.12
19	3387	54.14
19	2694	52.41
20	1566	77.63
20	5419	57.37
20	4014	75.20
20	2140	73.55
20	586	68.49
20	661	75.04
20	3189	70.74
20	5014	87.60
20	1333	88.95
20	4161	67.37
20	3784	60.18
20	1030	65.44
20	5313	32.55
20	2804	91.10
20	2054	60.91
20	34	82.26
20	1097	88.43
20	6358	69.90
20	4519	65.48
20	1722	56.37
21	107013	69.90
21	117922	69.90
21	140301	69.90
21	57640	79.51
21	2985	62.60
21	2990	77.03
21	2717	60.28
21	5418	73.31
21	31433	54.97
21	112175	76.49
21	7153	73.11
21	30793	61.26
21	4446	69.20
21	52973	68.61
21	45186	73.76
21	2023	70.31
21	79185	74.32
21	1721	71.10
21	102125	69.57
21	5459	64.78
22	8961	51.23
22	2723	44.88
22	60950	30.73
22	64575	33.02
22	1193	58.03
22	70286	45.85
22	4993	56.10
22	2160	69.14
22	39183	45.08
22	7147	46.32
22	3996	61.72
22	3481	58.23
22	55765	37.16
22	48780	51.69
22	7361	53.67
22	51540	40.31
22	6711	56.77
22	2968	54.03
22	3949	50.47
22	48394	42.06
23	6234	69.90
23	3996	66.76
23	293	71.31
23	1206	74.19
23	1136	69.99
23	1960	65.69
23	7587	78.56
23	3424	72.69
23	3181	77.19
23	2467	70.22
23	1248	76.69
23	1617	76.67
23	6807	66.37
23	1952	75.21
23	6440	68.77
23	1258	74.67
23	1243	70.88
23	1080	69.85
23	8228	59.64
23	1711	50.13
24	1784	66.78
24	2617	63.83
24	111759	77.88
24	134853	77.26
24	58998	74.83
24	1265	77.65
24	1198	87.93
24	3147	80.48
24	1197	81.14
24	1220	74.62
24	2424	61.96
24	5418	75.05
24	72011	70.70
24	54286	73.08
24	27773	78.92
24	64957	66.74
24	356	81.32
24	44191	75.27
24	1682	73.40
24	68358	76.66
25	58559	99.20
25	60069	96.60
25	74458	95.66
25	79132	96.54
25	527	100.00
25	260	99.58
26	10	69.90
26	34	69.90
26	47	69.90
26	150	69.90
26	153	69.90
26	165	69.90
26	185	69.90
26	208	69.90
26	225	69.90
26	288	69.90
26	296	69.90
